Lokacija,Datum,TackaRose9am,univerzalnoVremeZa9am,TackaRose3pm,univerzalnoVremeZa3pm
YABA,2014-06-04,8.00,2014-06-04 01:00:00+00:00,7.00,2014-06-04 07:00:00+00:00
YABA,2014-06-05,9.00,2014-06-05 01:00:00+00:00,12.00,2014-06-05 07:00:00+00:00
YABA,2014-06-06,9.00,2014-06-06 01:00:00+00:00,7.00,2014-06-06 07:00:00+00:00
YABA,2014-06-07,6.00,2014-06-07 01:00:00+00:00,8.00,2014-06-07 07:00:00+00:00
YABA,2014-06-08,5.00,2014-06-08 01:00:00+00:00,6.00,2014-06-08 07:00:00+00:00
YABA,2014-06-09,13.00,2014-06-09 01:00:00+00:00,13.00,2014-06-09 07:00:00+00:00
YABA,2014-06-10,9.00,2014-06-10 01:00:00+00:00,9.00,2014-06-10 07:00:00+00:00
YABA,2014-06-11,11.00,2014-06-11 00:56:00+00:00,11.00,2014-06-11 07:00:00+00:00
YABA,2014-06-12,11.00,2014-06-12 01:00:00+00:00,6.00,2014-06-12 07:00:00+00:00
YABA,2014-06-13,10.00,2014-06-13 01:00:00+00:00,11.00,2014-06-13 07:00:00+00:00
YABA,2014-06-14,6.00,2014-06-14 01:00:00+00:00,8.00,2014-06-14 07:00:00+00:00
YABA,2014-06-15,8.00,2014-06-15 01:00:00+00:00,10.00,2014-06-15 07:00:00+00:00
YABA,2014-06-16,5.00,2014-06-16 01:00:00+00:00,5.00,2014-06-16 07:00:00+00:00
YABA,2014-06-17,2.00,2014-06-17 01:00:00+00:00,2.00,2014-06-17 07:00:00+00:00
YABA,2014-06-18,8.00,2014-06-18 01:00:00+00:00,10.00,2014-06-18 07:00:00+00:00
YABA,2014-06-19,13.00,2014-06-19 01:00:00+00:00,11.00,2014-06-19 07:00:00+00:00
YABA,2014-06-20,11.00,2014-06-20 01:00:00+00:00,11.00,2014-06-20 07:00:00+00:00
YABA,2014-06-21,7.00,2014-06-21 01:00:00+00:00,11.00,2014-06-21 07:00:00+00:00
YABA,2014-06-22,6.00,2014-06-22 01:00:00+00:00,4.00,2014-06-22 07:00:00+00:00
YABA,2014-06-23,9.00,2014-06-23 01:00:00+00:00,8.00,2014-06-23 07:00:00+00:00
YABA,2014-06-24,10.00,2014-06-24 01:00:00+00:00,11.00,2014-06-24 07:00:00+00:00
YABA,2014-06-25,9.00,2014-06-25 01:00:00+00:00,10.00,2014-06-25 07:00:00+00:00
YABA,2014-06-26,12.00,2014-06-26 01:00:00+00:00,5.00,2014-06-26 07:00:00+00:00
YABA,2014-06-27,6.00,2014-06-27 01:00:00+00:00,7.00,2014-06-27 07:00:00+00:00
YABA,2014-06-28,7.00,2014-06-28 01:00:00+00:00,9.00,2014-06-28 07:00:00+00:00
YABA,2014-06-29,7.00,2014-06-29 01:00:00+00:00,7.00,2014-06-29 07:00:00+00:00
YABA,2014-06-30,4.00,2014-06-30 01:00:00+00:00,6.00,2014-06-30 07:00:00+00:00
YABA,2014-07-01,12.00,2014-07-01 01:00:00+00:00,14.00,2014-07-01 07:00:00+00:00
YABA,2014-07-02,14.00,2014-07-02 01:00:00+00:00,9.00,2014-07-02 07:00:00+00:00
YABA,2014-07-03,6.00,2014-07-03 01:00:00+00:00,5.00,2014-07-03 07:00:00+00:00
YABA,2014-07-04,4.00,2014-07-04 01:00:00+00:00,9.00,2014-07-04 07:00:00+00:00
YABA,2014-07-05,12.00,2014-07-05 01:00:00+00:00,12.00,2014-07-05 07:00:00+00:00
YABA,2014-07-06,14.00,2014-07-06 01:00:00+00:00,10.00,2014-07-06 07:00:00+00:00
YABA,2014-07-07,10.00,2014-07-07 01:00:00+00:00,7.00,2014-07-07 07:00:00+00:00
YABA,2014-07-08,3.00,2014-07-08 01:00:00+00:00,7.00,2014-07-08 07:00:00+00:00
YABA,2014-07-09,10.00,2014-07-09 00:55:00+00:00,10.00,2014-07-09 07:00:00+00:00
YABA,2014-07-10,9.00,2014-07-10 01:00:00+00:00,10.00,2014-07-10 07:00:00+00:00
YABA,2014-07-11,9.00,2014-07-11 01:00:00+00:00,8.00,2014-07-11 07:00:00+00:00
YABA,2014-07-12,7.00,2014-07-12 01:00:00+00:00,8.00,2014-07-12 07:00:00+00:00
YABA,2014-07-13,8.00,2014-07-13 01:00:00+00:00,6.00,2014-07-13 07:00:00+00:00
YABA,2014-07-14,8.00,2014-07-14 01:00:00+00:00,7.00,2014-07-14 07:00:00+00:00
YABA,2014-07-15,8.00,2014-07-15 01:00:00+00:00,8.00,2014-07-15 07:03:00+00:00
YABA,2014-07-16,8.00,2014-07-16 01:00:00+00:00,9.00,2014-07-16 07:00:00+00:00
YABA,2014-07-17,9.00,2014-07-17 01:00:00+00:00,7.00,2014-07-17 07:00:00+00:00
YABA,2014-07-18,8.00,2014-07-18 01:00:00+00:00,7.00,2014-07-18 07:00:00+00:00
YABA,2014-07-19,7.00,2014-07-19 01:00:00+00:00,8.00,2014-07-19 07:00:00+00:00
YABA,2014-07-20,7.00,2014-07-20 01:00:00+00:00,10.00,2014-07-20 07:00:00+00:00
YABA,2014-07-21,10.00,2014-07-21 01:00:00+00:00,7.00,2014-07-21 07:00:00+00:00
YABA,2014-07-22,9.00,2014-07-22 01:00:00+00:00,11.00,2014-07-22 07:00:00+00:00
YABA,2014-07-23,9.00,2014-07-23 01:00:00+00:00,8.00,2014-07-23 07:00:00+00:00
YABA,2014-07-24,8.00,2014-07-24 01:00:00+00:00,7.00,2014-07-24 07:00:00+00:00
YABA,2014-07-25,11.00,2014-07-25 01:00:00+00:00,12.00,2014-07-25 07:00:00+00:00
YABA,2014-07-26,13.00,2014-07-26 01:00:00+00:00,9.00,2014-07-26 07:00:00+00:00
YABA,2014-07-27,10.00,2014-07-27 01:00:00+00:00,9.00,2014-07-27 07:00:00+00:00
YABA,2014-07-28,11.00,2014-07-28 01:00:00+00:00,10.00,2014-07-28 07:00:00+00:00
YABA,2014-07-29,11.00,2014-07-29 01:00:00+00:00,11.00,2014-07-29 07:00:00+00:00
YABA,2014-07-30,10.00,2014-07-30 01:00:00+00:00,12.00,2014-07-30 07:00:00+00:00
YABA,2014-07-31,1.00,2014-07-31 01:00:00+00:00,3.00,2014-07-31 07:00:00+00:00
YABA,2014-08-01,3.00,2014-08-01 01:00:00+00:00,3.00,2014-08-01 07:00:00+00:00
YABA,2014-08-02,10.00,2014-08-02 01:00:00+00:00,5.00,2014-08-02 07:00:00+00:00
YABA,2014-08-03,7.00,2014-08-03 01:00:00+00:00,7.00,2014-08-03 07:00:00+00:00
YABA,2014-08-04,8.00,2014-08-04 01:00:00+00:00,4.00,2014-08-04 07:00:00+00:00
YABA,2014-08-05,5.00,2014-08-05 01:00:00+00:00,4.00,2014-08-05 07:00:00+00:00
YABA,2014-08-06,5.00,2014-08-06 01:00:00+00:00,2.00,2014-08-06 07:00:00+00:00
YABA,2014-08-07,13.00,2014-08-07 01:00:00+00:00,13.00,2014-08-07 07:00:00+00:00
YABA,2014-08-08,10.00,2014-08-08 01:00:00+00:00,7.00,2014-08-08 07:00:00+00:00
YABA,2014-08-09,10.00,2014-08-09 01:00:00+00:00,12.00,2014-08-09 07:00:00+00:00
YABA,2014-08-10,10.00,2014-08-10 01:00:00+00:00,11.00,2014-08-10 07:00:00+00:00
YABA,2014-08-11,10.00,2014-08-11 01:00:00+00:00,6.00,2014-08-11 07:00:00+00:00
YABA,2014-08-12,7.00,2014-08-12 01:00:00+00:00,4.00,2014-08-12 07:00:00+00:00
YABA,2014-08-13,3.00,2014-08-13 01:00:00+00:00,4.00,2014-08-13 07:00:00+00:00
YABA,2014-08-14,-1.00,2014-08-14 01:00:00+00:00,7.00,2014-08-14 07:00:00+00:00
YABA,2014-08-15,6.00,2014-08-15 01:00:00+00:00,6.00,2014-08-15 07:00:00+00:00
YABA,2014-08-16,8.00,2014-08-16 01:00:00+00:00,8.00,2014-08-16 07:00:00+00:00
YABA,2014-08-17,10.00,2014-08-17 01:00:00+00:00,6.00,2014-08-17 07:00:00+00:00
YABA,2014-08-18,10.00,2014-08-18 01:00:00+00:00,12.00,2014-08-18 07:00:00+00:00
YABA,2014-08-19,13.00,2014-08-19 01:00:00+00:00,11.00,2014-08-19 07:00:00+00:00
YABA,2014-08-20,12.00,2014-08-20 01:00:00+00:00,9.00,2014-08-20 07:00:00+00:00
YABA,2014-08-21,14.00,2014-08-21 01:00:00+00:00,13.00,2014-08-21 07:00:00+00:00
YABA,2014-08-22,6.00,2014-08-22 01:00:00+00:00,5.00,2014-08-22 07:00:00+00:00
YABA,2014-08-23,8.00,2014-08-23 01:00:00+00:00,6.00,2014-08-23 07:00:00+00:00
YABA,2014-08-24,7.00,2014-08-24 01:00:00+00:00,8.00,2014-08-24 07:00:00+00:00
YABA,2014-08-25,13.00,2014-08-25 01:00:00+00:00,13.00,2014-08-25 07:00:00+00:00
YABA,2014-08-26,9.00,2014-08-26 01:00:00+00:00,2.00,2014-08-26 07:00:00+00:00
YABA,2014-08-27,10.00,2014-08-27 01:00:00+00:00,12.00,2014-08-27 07:00:00+00:00
YABA,2014-08-28,9.00,2014-08-28 01:00:00+00:00,11.00,2014-08-28 07:00:00+00:00
YABA,2014-08-29,14.00,2014-08-29 01:00:00+00:00,12.00,2014-08-29 07:00:00+00:00
YABA,2014-08-30,12.00,2014-08-30 01:00:00+00:00,8.00,2014-08-30 07:00:00+00:00
YABA,2014-08-31,7.00,2014-08-31 01:00:00+00:00,7.00,2014-08-31 07:00:00+00:00
YABA,2014-09-01,6.00,2014-09-01 01:00:00+00:00,1.00,2014-09-01 07:00:00+00:00
YABA,2014-09-02,7.00,2014-09-02 01:00:00+00:00,11.00,2014-09-02 07:00:00+00:00
YABA,2014-09-03,5.00,2014-09-03 01:00:00+00:00,6.00,2014-09-03 07:00:00+00:00
YABA,2014-09-04,8.00,2014-09-04 01:00:00+00:00,11.00,2014-09-04 07:00:00+00:00
YABA,2014-09-05,9.00,2014-09-05 01:00:00+00:00,12.00,2014-09-05 07:00:00+00:00
YABA,2014-09-06,14.00,2014-09-06 01:00:00+00:00,13.00,2014-09-06 07:00:00+00:00
YABA,2014-09-07,9.00,2014-09-07 01:00:00+00:00,8.00,2014-09-07 07:00:00+00:00
YABA,2014-09-08,6.00,2014-09-08 01:00:00+00:00,7.00,2014-09-08 07:00:00+00:00
YABA,2014-09-09,6.00,2014-09-09 01:00:00+00:00,9.00,2014-09-09 07:00:00+00:00
YABA,2014-09-10,11.00,2014-09-10 01:00:00+00:00,10.00,2014-09-10 07:00:00+00:00
YABA,2014-09-11,11.00,2014-09-11 01:00:00+00:00,11.00,2014-09-11 07:00:00+00:00
YABA,2014-09-12,10.00,2014-09-12 01:00:00+00:00,9.00,2014-09-12 07:00:00+00:00
YABA,2014-09-13,7.00,2014-09-13 01:00:00+00:00,6.00,2014-09-13 07:00:00+00:00
YABA,2014-09-14,9.00,2014-09-14 01:00:00+00:00,13.00,2014-09-14 07:00:00+00:00
YABA,2014-09-15,8.00,2014-09-15 01:00:00+00:00,6.00,2014-09-15 07:00:00+00:00
YABA,2014-09-16,10.00,2014-09-16 01:00:00+00:00,10.00,2014-09-16 07:00:00+00:00
YABA,2014-09-17,11.00,2014-09-17 01:00:00+00:00,13.00,2014-09-17 07:00:00+00:00
YABA,2014-09-18,14.00,2014-09-18 01:00:00+00:00,13.00,2014-09-18 07:00:00+00:00
YABA,2014-09-19,12.00,2014-09-19 01:00:00+00:00,12.00,2014-09-19 07:00:00+00:00
YABA,2014-09-20,10.00,2014-09-20 01:00:00+00:00,11.00,2014-09-20 07:00:00+00:00
YABA,2014-09-21,10.00,2014-09-21 01:00:00+00:00,13.00,2014-09-21 07:00:00+00:00
YABA,2014-09-22,3.00,2014-09-22 01:00:00+00:00,2.00,2014-09-22 07:00:00+00:00
YABA,2014-09-23,9.00,2014-09-23 01:00:00+00:00,12.00,2014-09-23 07:00:00+00:00
YABA,2014-09-24,10.00,2014-09-24 01:00:00+00:00,10.00,2014-09-24 07:00:00+00:00
YABA,2014-09-25,12.00,2014-09-25 01:00:00+00:00,10.00,2014-09-25 07:00:00+00:00
YABA,2014-09-26,11.00,2014-09-26 01:00:00+00:00,10.00,2014-09-26 07:00:00+00:00
YABA,2014-09-27,11.00,2014-09-27 01:00:00+00:00,8.00,2014-09-27 07:00:00+00:00
YABA,2014-09-28,13.00,2014-09-28 01:00:00+00:00,10.00,2014-09-28 07:00:00+00:00
YABA,2014-09-29,12.00,2014-09-29 01:00:00+00:00,9.00,2014-09-29 07:00:00+00:00
YABA,2014-09-30,11.00,2014-09-30 01:00:00+00:00,9.00,2014-09-30 07:00:00+00:00
YABA,2014-10-01,12.00,2014-10-01 01:00:00+00:00,13.00,2014-10-01 07:00:00+00:00
YABA,2014-10-02,13.00,2014-10-02 01:00:00+00:00,17.00,2014-10-02 07:00:00+00:00
YABA,2014-10-03,13.00,2014-10-03 01:00:00+00:00,14.00,2014-10-03 07:00:00+00:00
YABA,2014-10-04,11.00,2014-10-04 01:00:00+00:00,7.00,2014-10-04 07:00:00+00:00
YABA,2014-10-05,11.00,2014-10-05 01:00:00+00:00,11.00,2014-10-05 07:00:00+00:00
YABA,2014-10-06,4.00,2014-10-06 01:00:00+00:00,7.00,2014-10-06 07:00:00+00:00
YABA,2014-10-07,6.00,2014-10-07 01:00:00+00:00,7.00,2014-10-07 07:00:00+00:00
YABA,2014-10-08,10.00,2014-10-08 01:00:00+00:00,11.00,2014-10-08 07:00:00+00:00
YABA,2014-10-09,12.00,2014-10-09 00:58:00+00:00,8.00,2014-10-09 07:00:00+00:00
YABA,2014-10-10,9.00,2014-10-10 01:00:00+00:00,11.00,2014-10-10 07:00:00+00:00
YABA,2014-10-11,8.00,2014-10-11 01:00:00+00:00,11.00,2014-10-11 07:00:00+00:00
YABA,2014-10-12,2.00,2014-10-12 01:00:00+00:00,4.00,2014-10-12 07:00:00+00:00
YABA,2014-10-13,4.00,2014-10-13 01:00:00+00:00,7.00,2014-10-13 07:00:00+00:00
YABA,2014-10-14,9.00,2014-10-14 01:00:00+00:00,11.00,2014-10-14 07:00:00+00:00
YABA,2014-10-15,13.00,2014-10-15 01:00:00+00:00,12.00,2014-10-15 07:00:00+00:00
YABA,2014-10-16,12.00,2014-10-16 01:00:00+00:00,14.00,2014-10-16 07:00:00+00:00
YABA,2014-10-17,13.00,2014-10-17 01:00:00+00:00,11.00,2014-10-17 07:00:00+00:00
YABA,2014-10-18,10.00,2014-10-18 01:00:00+00:00,10.00,2014-10-18 07:00:00+00:00
YABA,2014-10-19,9.00,2014-10-19 01:00:00+00:00,11.00,2014-10-19 07:00:00+00:00
YABA,2014-10-20,15.00,2014-10-20 01:00:00+00:00,13.00,2014-10-20 07:00:00+00:00
YABA,2014-10-21,8.00,2014-10-21 01:00:00+00:00,8.00,2014-10-21 07:00:00+00:00
YABA,2014-10-22,13.00,2014-10-22 01:00:00+00:00,14.00,2014-10-22 07:00:00+00:00
YABA,2014-10-23,13.00,2014-10-23 01:00:00+00:00,15.00,2014-10-23 07:00:00+00:00
YABA,2014-10-24,13.00,2014-10-24 01:08:00+00:00,14.00,2014-10-24 07:00:00+00:00
YABA,2014-10-25,13.00,2014-10-25 01:00:00+00:00,15.00,2014-10-25 07:00:00+00:00
YABA,2014-10-26,9.00,2014-10-26 01:00:00+00:00,7.00,2014-10-26 07:00:00+00:00
YABA,2014-10-27,8.00,2014-10-27 01:00:00+00:00,10.00,2014-10-27 07:00:00+00:00
YABA,2014-10-28,11.00,2014-10-28 01:00:00+00:00,13.00,2014-10-28 07:00:00+00:00
YABA,2014-10-29,14.00,2014-10-29 01:00:00+00:00,12.00,2014-10-29 07:00:00+00:00
YABA,2014-10-30,13.00,2014-10-30 01:00:00+00:00,11.00,2014-10-30 07:00:00+00:00
YABA,2014-10-31,8.00,2014-10-31 01:00:00+00:00,7.00,2014-10-31 07:00:00+00:00
YABA,2014-11-01,7.00,2014-11-01 01:00:00+00:00,11.00,2014-11-01 07:00:00+00:00
YABA,2014-11-02,3.00,2014-11-02 01:00:00+00:00,16.00,2014-11-02 07:00:00+00:00
YABA,2014-11-03,9.00,2014-11-03 01:00:00+00:00,6.00,2014-11-03 07:00:00+00:00
YABA,2014-11-04,8.00,2014-11-04 01:00:00+00:00,11.00,2014-11-04 07:00:00+00:00
YABA,2014-11-05,11.00,2014-11-05 01:00:00+00:00,14.00,2014-11-05 07:00:00+00:00
YABA,2014-11-06,8.00,2014-11-06 01:00:00+00:00,9.00,2014-11-06 07:00:00+00:00
YABA,2014-11-07,12.00,2014-11-07 01:00:00+00:00,7.00,2014-11-07 07:00:00+00:00
YABA,2014-11-08,6.00,2014-11-08 01:00:00+00:00,9.00,2014-11-08 07:00:00+00:00
YABA,2014-11-09,11.00,2014-11-09 01:00:00+00:00,14.00,2014-11-09 07:00:00+00:00
YABA,2014-11-10,12.00,2014-11-10 01:00:00+00:00,15.00,2014-11-10 07:00:00+00:00
YABA,2014-11-11,11.00,2014-11-11 01:00:00+00:00,11.00,2014-11-11 07:00:00+00:00
YABA,2014-11-12,3.00,2014-11-12 01:00:00+00:00,8.00,2014-11-12 07:00:00+00:00
YABA,2014-11-13,8.00,2014-11-13 01:00:00+00:00,4.00,2014-11-13 07:00:00+00:00
YABA,2014-11-14,8.00,2014-11-14 01:00:00+00:00,6.00,2014-11-14 07:00:00+00:00
YABA,2014-11-15,5.00,2014-11-15 01:00:00+00:00,8.00,2014-11-15 07:00:00+00:00
YABA,2014-11-16,9.00,2014-11-16 01:00:00+00:00,11.00,2014-11-16 07:00:00+00:00
YABA,2014-11-17,13.00,2014-11-17 01:00:00+00:00,15.00,2014-11-17 07:00:00+00:00
YABA,2014-11-18,15.00,2014-11-18 01:00:00+00:00,14.00,2014-11-18 07:00:00+00:00
YABA,2014-11-19,9.00,2014-11-19 01:00:00+00:00,10.00,2014-11-19 07:00:00+00:00
YABA,2014-11-20,11.00,2014-11-20 01:00:00+00:00,7.00,2014-11-20 07:00:00+00:00
YABA,2014-11-21,13.00,2014-11-21 00:58:00+00:00,11.00,2014-11-21 07:00:00+00:00
YABA,2014-11-22,13.00,2014-11-22 00:57:00+00:00,8.00,2014-11-22 07:00:00+00:00
YABA,2014-11-23,4.00,2014-11-23 01:00:00+00:00,7.00,2014-11-23 07:00:00+00:00
YABA,2014-11-24,4.00,2014-11-24 01:00:00+00:00,6.00,2014-11-24 07:00:00+00:00
YABA,2014-11-25,9.00,2014-11-25 01:00:00+00:00,12.00,2014-11-25 07:00:00+00:00
YABA,2014-11-26,12.00,2014-11-26 01:00:00+00:00,14.00,2014-11-26 07:00:00+00:00
YABA,2014-11-27,16.00,2014-11-27 01:00:00+00:00,17.00,2014-11-27 07:00:00+00:00
YABA,2014-11-28,16.00,2014-11-28 01:00:00+00:00,15.00,2014-11-28 07:00:00+00:00
YABA,2014-11-29,14.00,2014-11-29 01:00:00+00:00,10.00,2014-11-29 07:00:00+00:00
YABA,2014-11-30,10.00,2014-11-30 01:00:00+00:00,12.00,2014-11-30 07:00:00+00:00
YABA,2014-12-01,14.00,2014-12-01 01:00:00+00:00,16.00,2014-12-01 07:00:00+00:00
YABA,2014-12-02,6.00,2014-12-02 01:00:00+00:00,6.00,2014-12-02 07:00:00+00:00
YABA,2014-12-03,7.00,2014-12-03 01:00:00+00:00,11.00,2014-12-03 07:00:00+00:00
YABA,2014-12-04,15.00,2014-12-04 01:00:00+00:00,11.00,2014-12-04 07:00:00+00:00
YABA,2014-12-05,6.00,2014-12-05 01:00:00+00:00,8.00,2014-12-05 07:00:00+00:00
YABA,2014-12-06,12.00,2014-12-06 01:00:00+00:00,11.00,2014-12-06 07:00:00+00:00
YABA,2014-12-07,11.00,2014-12-07 01:00:00+00:00,12.00,2014-12-07 07:00:00+00:00
YABA,2014-12-08,14.00,2014-12-08 01:00:00+00:00,10.00,2014-12-08 07:00:00+00:00
YABA,2014-12-09,7.00,2014-12-09 01:00:00+00:00,6.00,2014-12-09 07:00:00+00:00
YABA,2014-12-10,7.00,2014-12-10 01:00:00+00:00,10.00,2014-12-10 07:00:00+00:00
YABA,2014-12-11,15.00,2014-12-11 01:00:00+00:00,13.00,2014-12-11 07:00:00+00:00
YABA,2014-12-12,14.00,2014-12-12 01:00:00+00:00,10.00,2014-12-12 07:00:00+00:00
YABA,2014-12-13,5.00,2014-12-13 01:00:00+00:00,6.00,2014-12-13 07:00:00+00:00
YABA,2014-12-14,8.00,2014-12-14 01:00:00+00:00,11.00,2014-12-14 07:00:00+00:00
YABA,2014-12-15,10.00,2014-12-15 01:00:00+00:00,13.00,2014-12-15 07:00:00+00:00
YABA,2014-12-16,7.00,2014-12-16 01:00:00+00:00,8.00,2014-12-16 07:00:00+00:00
YABA,2014-12-17,7.00,2014-12-17 01:00:00+00:00,9.00,2014-12-17 07:00:00+00:00
YABA,2014-12-18,9.00,2014-12-18 01:00:00+00:00,11.00,2014-12-18 07:00:00+00:00
YABA,2014-12-19,8.00,2014-12-19 01:00:00+00:00,14.00,2014-12-19 07:00:00+00:00
YABA,2014-12-20,17.00,2014-12-20 01:00:00+00:00,14.00,2014-12-20 07:00:00+00:00
YABA,2014-12-21,10.00,2014-12-21 01:00:00+00:00,8.00,2014-12-21 07:00:00+00:00
YABA,2014-12-22,8.00,2014-12-22 01:00:00+00:00,9.00,2014-12-22 07:00:00+00:00
YABA,2014-12-23,10.00,2014-12-23 01:00:00+00:00,10.00,2014-12-23 07:00:00+00:00
YABA,2014-12-24,8.00,2014-12-24 01:00:00+00:00,8.00,2014-12-24 07:00:00+00:00
YABA,2014-12-25,8.00,2014-12-25 01:00:00+00:00,8.00,2014-12-25 07:00:00+00:00
YABA,2014-12-26,9.00,2014-12-26 01:00:00+00:00,10.00,2014-12-26 07:00:00+00:00
YABA,2014-12-27,12.00,2014-12-27 01:00:00+00:00,12.00,2014-12-27 07:00:00+00:00
YABA,2014-12-28,13.00,2014-12-28 01:00:00+00:00,14.00,2014-12-28 07:00:00+00:00
YABA,2014-12-29,14.00,2014-12-29 01:00:00+00:00,15.00,2014-12-29 07:00:00+00:00
YABA,2014-12-30,13.00,2014-12-30 01:00:00+00:00,17.00,2014-12-30 07:00:00+00:00
YABA,2014-12-31,13.00,2014-12-31 01:00:00+00:00,13.00,2014-12-31 07:00:00+00:00
YABA,2015-01-01,11.00,2015-01-01 01:00:00+00:00,13.00,2015-01-01 07:00:00+00:00
YABA,2015-01-02,13.00,2015-01-02 01:00:00+00:00,11.00,2015-01-02 07:00:00+00:00
YABA,2015-01-03,8.00,2015-01-03 01:00:00+00:00,7.00,2015-01-03 07:00:00+00:00
YABA,2015-01-04,9.00,2015-01-04 01:00:00+00:00,9.00,2015-01-04 07:00:00+00:00
YABA,2015-01-05,15.00,2015-01-05 01:00:00+00:00,14.00,2015-01-05 07:00:00+00:00
YABA,2015-01-06,14.00,2015-01-06 01:00:00+00:00,16.00,2015-01-06 07:00:00+00:00
YABA,2015-01-07,11.00,2015-01-07 01:00:00+00:00,8.00,2015-01-07 07:00:00+00:00
YABA,2015-01-08,5.00,2015-01-08 01:00:00+00:00,8.00,2015-01-08 07:00:00+00:00
YABA,2015-01-09,14.00,2015-01-09 01:00:00+00:00,11.00,2015-01-09 07:00:00+00:00
YABA,2015-01-10,12.00,2015-01-10 01:00:00+00:00,8.00,2015-01-10 07:00:00+00:00
YABA,2015-01-11,10.00,2015-01-11 01:00:00+00:00,11.00,2015-01-11 07:00:00+00:00
YABA,2015-01-12,11.00,2015-01-12 01:00:00+00:00,12.00,2015-01-12 07:00:00+00:00
YABA,2015-01-13,13.00,2015-01-13 01:00:00+00:00,15.00,2015-01-13 07:00:00+00:00
YABA,2015-01-14,14.00,2015-01-14 01:00:00+00:00,15.00,2015-01-14 07:00:00+00:00
YABA,2015-01-15,13.00,2015-01-15 01:00:00+00:00,11.00,2015-01-15 07:00:00+00:00
YABA,2015-01-16,12.00,2015-01-16 01:00:00+00:00,13.00,2015-01-16 07:00:00+00:00
YABA,2015-01-17,13.00,2015-01-17 01:00:00+00:00,15.00,2015-01-17 07:00:00+00:00
YABA,2015-01-18,16.00,2015-01-18 01:00:00+00:00,16.00,2015-01-18 07:00:00+00:00
YABA,2015-01-19,13.00,2015-01-19 01:00:00+00:00,14.00,2015-01-19 07:00:00+00:00
YABA,2015-01-20,14.00,2015-01-20 01:00:00+00:00,15.00,2015-01-20 07:00:00+00:00
YABA,2015-01-21,13.00,2015-01-21 01:00:00+00:00,15.00,2015-01-21 07:00:00+00:00
YABA,2015-01-22,9.00,2015-01-22 01:00:00+00:00,11.00,2015-01-22 07:00:00+00:00
YABA,2015-01-23,10.00,2015-01-23 01:00:00+00:00,11.00,2015-01-23 07:00:00+00:00
YABA,2015-01-24,9.00,2015-01-24 01:00:00+00:00,11.00,2015-01-24 07:00:00+00:00
YABA,2015-01-25,9.00,2015-01-25 01:00:00+00:00,8.00,2015-01-25 07:00:00+00:00
YABA,2015-01-26,9.00,2015-01-26 01:00:00+00:00,10.00,2015-01-26 07:00:00+00:00
YABA,2015-01-27,11.00,2015-01-27 01:00:00+00:00,14.00,2015-01-27 07:00:00+00:00
YABA,2015-01-28,13.00,2015-01-28 01:00:00+00:00,13.00,2015-01-28 07:00:00+00:00
YABA,2015-01-29,16.00,2015-01-29 01:00:00+00:00,10.00,2015-01-29 07:00:00+00:00
YABA,2015-01-30,15.00,2015-01-30 01:00:00+00:00,14.00,2015-01-30 07:00:00+00:00
YABA,2015-01-31,12.00,2015-01-31 01:00:00+00:00,13.00,2015-01-31 07:00:00+00:00
YABA,2015-02-01,10.00,2015-02-01 01:00:00+00:00,11.00,2015-02-01 07:00:00+00:00
YABA,2015-02-02,13.00,2015-02-02 01:00:00+00:00,15.00,2015-02-02 07:00:00+00:00
YABA,2015-02-03,16.00,2015-02-03 01:00:00+00:00,12.00,2015-02-03 07:00:00+00:00
YABA,2015-02-04,16.00,2015-02-04 01:00:00+00:00,16.00,2015-02-04 07:00:00+00:00
YABA,2015-02-05,17.00,2015-02-05 01:00:00+00:00,18.00,2015-02-05 07:00:00+00:00
YABA,2015-02-06,15.00,2015-02-06 01:00:00+00:00,14.00,2015-02-06 07:00:00+00:00
YABA,2015-02-07,13.00,2015-02-07 01:00:00+00:00,13.00,2015-02-07 07:00:00+00:00
YABA,2015-02-08,16.00,2015-02-08 01:00:00+00:00,16.00,2015-02-08 07:00:00+00:00
YABA,2015-02-09,16.00,2015-02-09 01:00:00+00:00,15.00,2015-02-09 07:00:00+00:00
YABA,2015-02-10,14.00,2015-02-10 01:00:00+00:00,14.00,2015-02-10 07:00:00+00:00
YABA,2015-02-11,13.00,2015-02-11 01:00:00+00:00,12.00,2015-02-11 07:00:00+00:00
YABA,2015-02-12,15.00,2015-02-12 01:00:00+00:00,16.00,2015-02-12 07:00:00+00:00
YABA,2015-02-13,16.00,2015-02-13 01:00:00+00:00,16.00,2015-02-13 07:00:00+00:00
YABA,2015-02-14,7.00,2015-02-14 01:00:00+00:00,5.00,2015-02-14 07:00:00+00:00
YABA,2015-02-15,7.00,2015-02-15 01:00:00+00:00,8.00,2015-02-15 07:00:00+00:00
YABA,2015-02-16,11.00,2015-02-16 01:00:00+00:00,13.00,2015-02-16 07:00:00+00:00
YABA,2015-02-17,14.00,2015-02-17 01:00:00+00:00,16.00,2015-02-17 07:00:00+00:00
YABA,2015-02-18,18.00,2015-02-18 01:00:00+00:00,18.00,2015-02-18 07:00:00+00:00
YABA,2015-02-19,16.00,2015-02-19 01:00:00+00:00,13.00,2015-02-19 07:00:00+00:00
YABA,2015-02-20,14.00,2015-02-20 01:00:00+00:00,12.00,2015-02-20 07:00:00+00:00
YABA,2015-02-21,12.00,2015-02-21 01:00:00+00:00,14.00,2015-02-21 07:00:00+00:00
